AGID,SoftVend,SoftReg,SPID,TMID,TMRef,OK,Name,Contact,TID,Title,Address,Suburb,State,Pcode,Phone,Mobile,Fax,Email,ABNEntity,ABN,GST,TType,SM2TM,TMComment,LastUPD,Memos
996,PROPERTYIQ,Simply Strata ,0.0,100000131,8200164,X,WAVERLEY COUNCIL,Waverley Council,N,Council,PO Box 9  ,BONDI JUNCTION,NSW,1355,) 9083 8000 ,,029387 1820,,,12502583608,R,,30/08/18 Not monitored by Trades Monitor :,,,
996,PROPERTYIQ,Simply Strata ,108561.0,100000133,8200167,Z,SHEEKEY'S CARPETS,Sheekey's Carpets,N,Carpet & Upholstery,  ,,,,0418 406 960,0418 406 960,,mark@sheekeys.com.au,,57290201314,R,,12/9/23 PL Letter emailed ,,10/07/2024,Description|Status|Comments|Public Liability|2016-06-30|$10M|
996,PROPERTYIQ,Simply Strata ,148592.0,100000134,8200168,Z,PETE'S LAWN MOWING/ Schoonbeek Lawns ,P. Schoonbeek,N,Lawns & Gardens,6 Railway Terrace  ,WILLOW VALE,NSW,2575,,0410 312 909,,peter792@hotmail.com,,52761157944,R,,25/05/22 Expired PL :,,29/04/2024,Description|Status|Comments|Public Liability|2022-05-23|$5M|
996,PROPERTYIQ,Simply Strata ,6607.0,100000137,8200172,N,JP ELECTRICAL SERVICES,JP Electrical Services,N,Electrical,86 Snape Street  ,KINGSFORD,NSW,2032,,0417 779 993,,,,58578668794,R,,07/12/20 Expired PL : No OFT Licence held for building work -work limit $5000 5/3/20 PL Letter emailed phone call made,,29/04/2024,Description|Status|Comments|Public Liability|2020-12-06||Licence - Individual - Electrican |2022-11-13||
996,PROPERTYIQ,Simply Strata ,53774.0,100000140,8200175,Z,MATTHEW BOURKE ELECTRICAL,Matthew Bourke Electrical,N,Electrical,PO Box 399  ,MOSS VALE,NSW,2577,4869 2341,0488 296 962,,manager@matthewburkeelectrical.com.au,,49101365351,U,,03/03/21 Expired PL :,,29/04/2024,Description|Status|Comments|Licence - Company - Electrician|2021-08-29||Workers Compensation|2021-06-30||Public Liability|2021-03-01|$20M|Licence - Supervisor - Electrician |||
996,PROPERTYIQ,Simply Strata ,370.0,100000142,8200177,N,EXPRESS GLASS,Express Glass,N,Glass,102 Dalmeny Ave  ,Rosebery,NSW,2018,1300 666 234,,1300 666 235,service@expressglass.com.au,,13074588328,R,,see conid 160007,,17/07/2024,Description|Status|Comments|OHS Trades Monitor accredited|2023-07-12||
996,PROPERTYIQ,Simply Strata ,112876.0,100000143,8200178,Y,CLISDELLS VALUATIONS,Clisdells Valuations,N,Valuations,Locked Bag No. 30  ,ROCKDALE,NSW,2216,02 9556 5222,,029556 5224,valuations@clisdells.com.au,,83849483303,R,,4/1/24 ACC sent email req ,,29/04/2024,Description|Status|Comments|Professional Indemnity|2024-10-13|$3.500M|Accreditation (Online Renewal)|2023-12-03||
996,PROPERTYIQ,Simply Strata ,0.0,100000147,8200182,Z,HIGHLAND ELECTRONICS,Highland Electronics,N,Electrical,PO Box 264  ,BOWRAL,NSW,2576,0401 751 567,0401 751 567,,gavjen@hinet.net.au,,97115928001,R,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,135186.0,100000151,8200186,Y,Signhere Australia,Nicholas Pearce,N,Signwriter,PO Box 612  ,COWRA ,NSW,2794,0403 649 568,,0403 649 568,signhereaustralia@gmail.com,,11780794790,R,,,,1/11/2023,Description|Status|Comments|Public Liability - Signwriter |2024-10-25|$5M|
996,PROPERTYIQ,Simply Strata ,25229.0,100000152,8200187,Z,J & G PERINICH ROOFING,J & G Perinich Roofing (Jason),N,Roofing,P.O. Box 1746  ,Bowral,NSW,2576,0418 640 260,0418 640 260,,jperinich@gmail.com,,65449479820,R,,,,15/02/2022,Description|Status|Comments|Public Liability|2012-08-01|$10M|Licence - Supervisor - Builder|2017-03-19||Licence - Partnership - Building|2017-03-15||
996,PROPERTYIQ,Simply Strata ,51260.0,100000153,8200188,Z,KENNEDY GARAGE DOORS,Steel-line Garage Doors,N,Garage Door Repairs,11 Llyell St  ,Mittagong,NSW,2575,0418 665 447 (Terry),,,kenndoor@gmail.com,,70095703006,R,,,,29/04/2024,Description|Status|Comments|Workers Compensation|2009-01-28||Public Liability - Garage Doors Sales Service & Installation|2009-01-25|$5M|
996,PROPERTYIQ,Simply Strata ,0.0,100000156,8200191,X,GOULBURN MULWAREE COUNCIL,Goulburn Mulwaree Council,N,council,Locked bag 22 Goulburn NSW 2580 Goulburn NSW 2580,Civic Centre 184,,,248234444,,248219668,council@goulburn.nsw.gov.au,,84049849319,U,,24/08/18 May not be a Service Provider :,,,
996,PROPERTYIQ,Simply Strata ,516.0,100000157,8200192,N,AGC ROOF MAINTENANCE PTY LTD,Agc Roof Maintenance Pty Ltd,N,Roofing,146 Abercrombie Street  ,Chippendale,NSW,2008,8332 2886,,8332 2887,admin@agcroof.com.au,,,R,,17/11/20 This division now closed. Only trading under ConID 633 per Andy Dunn. ,,29/04/2024,"Description|Status|Comments|Licence - Company - Roof Plumber; Roof Tiler, Gasfitter, Drainer, LP Gasfitter,Plumber|||Roofing services|||Public Liability||$20M$10M|Licence - Supervisor - Roof Tiler |||Licence -Supervisor - Plumber & Roof plumber, Discon/Recon fixed elect equip, Drainer, Gasfitter,LP Gasfitter|||Licence - Company - Roof Plumber, Roof Tiler|||Licence - Company - Roof Tiler, Roof Plum"
996,PROPERTYIQ,Simply Strata ,95306.0,100000158,8200194,Z,SHAWFIRE DESIGN,Shawfire Design,N,Fire And Inspection,PO Box 166  ,COBBITTY,NSW,2570,024647 4484,,024847 4482,shawfiredesign@bigpond.com,,84130007966,R,,31/8/20 FPA PL WC sent email checked google cannot find for contact nos,,12/09/2023,
996,PROPERTYIQ,Simply Strata ,210059.0,100000159,8200195,Z,KOMPLETE KRAFTWERK,Komplete Kraftwerk,N,Handyman,PO Box 343  ,ENMORE,NSW,2042,416007269,,,kompletekraftwerk@gmail.com,,58225119783,R,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,356.0,100000162,8200199,Y,ESS ALARMS AND LOCKSMITHS,ESS Alarms And Locksmiths,N,locksmith/security,"8/17-19 Green Street,  ",BANKSMEADOW ,NSW,2019,9398 8668,,9399 7482,locks@esssecurity.com.au,,91001600237,R,,,,26/06/2024,Description|Status|Comments|Workers Compensation|2024-07-31||Security Service - Master Licence|2025-05-25||Public Liability / Product Liability|2025-06-30|$20M|OHS Trades Monitor accredited|2024-05-04||
996,PROPERTYIQ,Simply Strata ,31336.0,100000164,8200202,Z,M & SONS BUILDING SERVICES,M & Sons Building Services,N,Builder,1105 Burrogorang Road  ,BELIMBA PARK,NSW,2570,0246 571066,,,,,,R,,22/08/18 NEW-RECORD :,,27/08/2018,
996,PROPERTYIQ,Simply Strata ,148645.0,100000168,8200207,Z,SCOTT'S SECURITY SERVICE,Scott's Security Service,N,security,po box 2148  ,Bowral 2576,,2576,48615200,0409 361 057,48617603,scottbid@bigpond.com,,60546258581,U,,22/08/18 NEW-RECORD :,,21/08/2020,
996,PROPERTYIQ,Simply Strata ,186880.0,100000171,8200211,Z,N C SANDERS PLUMBING,N C Sanders Plumbing,N,Plumbing,  ,HOLSWORTHY,NSW,2173,,,,ncsandersplumbing@gmail.com,,,U,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,0.0,100000174,8200214,Z,WEED MAN,Weed Man,N,Gardener,18 Jobson Ave  ,Mt Ousley,NSW,2519,42281005,,,weedmanillawarra@yahoo.com.au,,49971310142,U,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,76648.0,100000176,8200216,N,ILLAWARRA DOORMAN,Illawarra Doorman,N,Garage Door Repairs,2 Kirala Ave  ,Mangerton,NSW,2500,0419 284 185,419284185,42284185,,,12979145575,R,,,,20/10/2023,Description|Status|Comments|Workers Compensation|2024-01-31||Public Liability|2024-09-21|$10M|
996,PROPERTYIQ,Simply Strata ,68338.0,100000177,8200217,Y,TORVAC SOLUTIONS,Torvac Solutions,N,Fire Products And Se,PO Box 901  ,Gymea,NSW,2227,295012550,,295011465,info@torvacsolutions.com.au,,96121247881,U,,"Fire protection servicing, not licenced for plumbing work.",,24/07/2024,Description|Status|Comments|Public Liability / Product Liability|2025-06-16||Workers Compensation|2025-06-30||Licence - Company - Electrician|2028-04-14||Licence - Supervisor - Electrician|2028-04-21||Fire Accreditation NSW|2024-07-31||Fire Accreditation NSW|2024-12-31||
996,PROPERTYIQ,Simply Strata ,0.0,100000178,8200218,X,MAIL CALL COURIERS,Mail Call Couriers,N,POSTAL,po box 399  ,Spit Junction,NSW,2088,,,,,,78002351939,U,,30/08/18 Not monitored by Trades Monitor :,,,
996,PROPERTYIQ,Simply Strata ,126696.0,100000179,8200219,Z,RYAN ARNOTT ELECTRICIAL CONT,Ryan Arnott Electricial Cont,N,Electrical,6 Pira Place  ,Foresville,NSW,2087,412790747,,,,,92133596173,R,,3/2/20 See ConID: 157558: New ABN: 72 445 232 049,,29/04/2024,Description|Status|Comments|Licence - Individual- Electrician |||Workers Compensation|||Public Liability||$20M|
996,PROPERTYIQ,Simply Strata ,34037.0,100000186,8200226,N,ADT FIRE MONITORING,ADT Fire Monitoring,N,Fire And Inspection,PO Box 513  ,Rydalmere BC,NSW,1701,99477785,1300 360 575,99477321,adt-accountsquery@tycoint.com,,80008399004,R,,,,15/07/2024,Description|Status|Comments|Workers Compensation|2024-06-30||Public Liability / Product Liability|2025-03-31|$20M|Security Service - Master Licence |2025-07-07||Professional Indemnity|2024-01-31|$20M|
996,PROPERTYIQ,Simply Strata ,61238.0,100000188,8200228,Z,LEE'S TREE SERVICE TRUST,Lee's Tree Service Trust,N,Tree Lopping,297 Marshall Mount Rd  ,Marshall Mount,NSW,2530,42560950,419288848,42560935,,,37626301706,U,,13/09/19 Expired PL :,,29/04/2024,Description|Status|Comments|Tree Lopping Services|2019-06-30||Public Liability|2019-07-30|$20M|
996,PROPERTYIQ,Simply Strata ,0.0,100000190,8200230,Z,MALAVEY PLUMBING,Darcy Malavey,N,Plumbing,13 Marchmont Drive  ,MITTAGONG,NSW,2575,,0405 372 516,,office@malaveyplumbing.com.au,,16626747911,R,,22/08/18 NEW-RECORD :,,27/08/2018,
996,PROPERTYIQ,Simply Strata ,0.0,100000192,8200233,Z,BOWRAL SIGNS,Bowral Signs,N,Signwriter,PO Box 493  ,Mittagong,NSW,2575,248712443,420695759,248722225,info@bowralsigns.com.au,,69656266590,R,,22/08/18 NEW-RECORD :,,11/03/2021,
996,PROPERTYIQ,Simply Strata ,0.0,100000193,8200234,D,MITTAGONG GARDEN CENTRE,Mittagong Garden Centre,N,GARDEN,Cnr Crimea St & Old Hume Hwy  ,MITTAGONG,NSW,2575,024872 3900,0419 270 562 (Sam),,mittagonggc@gmail.com,,44842204813,R,,30/08/18 SP Requested Deletion: :,,,
996,PROPERTYIQ,Simply Strata ,0.0,100000196,8200237,X,NSW IRRIGATORS COUNCIL,NSW Irrigators Council,N,Council,PO Box R1437  ,Royal Exchange,NSW,1225,292518466,,292518477,info@nswic.org.au,,49087281746,R,,30/08/18 Not monitored by Trades Monitor :,,,
996,PROPERTYIQ,Simply Strata ,7339.0,100000197,8200238,A,HIGGINS PAINTING,Higgins Coatings Pty Ltd,N,Painting & Building,25-27 Whiting Street  ,Artarmon,NSW,1570,8755 1400,0439 316 242 Mick,,accounts@higgins.com.au,,50005632708,R,, 28/10/16 SWMS Held - see in scanned section General Insurance,,8/05/2024,Description|Status|Comments|Workers Compensation|2024-06-30||Public Liability / Professional Indemnity|2024-09-30|$20M|Licence - Company - Builder|2025-01-10||OHS Trades Monitor accredited|2018-05-04||Licence - Individual - Builder|2028-06-24||
996,PROPERTYIQ,Simply Strata ,25610.0,100000199,8200240,N,TERRY MURCHIE TREE SERVICE,Terry Murchie Tree Service,N,Arborist,PO Box 1539  ,Bowral,NSW,2576,0411 600 068,0411 600 068,,terrymurchietreeservices@gmail.com,,68133555290,R,,4/12/23 Requested PL: 26/07/23 Expired PL :,,4/12/2023,Description|Status|Comments|Public Liability|2023-07-25|$20M|Workers Compensation|2024-09-30||
996,PROPERTYIQ,Simply Strata ,102475.0,100000202,8200243,Z,ALLFITZ CONSTRUCTIONS,Allfitz Constructions,N,Builder,PO Box 880  ,MITTAGONG,NSW,2575,46832560 (J),,48889288,,,83260787727,U,,22/08/18 NEW-RECORD :,,25/08/2023,
996,PROPERTYIQ,Simply Strata ,36038.0,100000206,8200247,N,DENTONS AUSTRALIA,DENTONS AUSTRALIA,N,Consultant,Skygarden Building 77 Castlereagh Street 77 Castlereagh Street,SYDNEY,NSW,2000,,,,accounts.receivable.au@dentons.com,,69100963308,R,,,,29/04/2024,Description|Status|Comments|Legal Professional Indemnity|2024-06-30||
996,PROPERTYIQ,Simply Strata ,0.0,100000207,8200248,Z,C B MATTICK,C B MATTICK,N,Tree Lopping,PO Box 799  ,MITTAGONG,NSW,2575,,0407 924 048,,cbmattick@optusnet.com.au,,48855448865,R,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,1740.0,100000210,8200251,Y,ADIS AUTOMATIC DOORS,Adis Automatic Doors,N,GARAGE DOOR,3/413 Victoria St  ,Wetherill Park,NSW,2164,97574600,,,service@autodoors.com.au,,62083274524,R,,Not licensed for security work such as electronic locking and door strikes.  Licensed electrician :,,17/07/2024,Description|Status|Comments|Licence - Company - Electrician|2025-08-25||Licence - Supervisor - Electrician |2026-06-04||Public Liability / Product Liability|2025-04-27|$20M|Workers Compensation|2025-04-30||
996,PROPERTYIQ,Simply Strata ,0.0,100000211,8200252,Z,Picton Pest Control,Picton Pest Control (gabriel),N,Pest Control,2 McLucas Circuit  ,ELDERSLIE,NSW,2570,4677 2172,0409 813 983,,pictonpest@gmail.com,,83829390432,R,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,17040.0,100000213,8200254,N,RIVERWALL CONSTRUCTIONS,Riverwall Constructions,N,Building Consultant,PO Box AA  ,MIRANDA,NSW,1490,295265800,,295268922,,,64072931643,U,,,,11/03/2024,"Description|Status|Comments|Licence - Company - Builder|2027-08-21||House Construction|2024-11-06||Public Liability |2024-06-30|$20M|Licence - Supervisor - Builder|2026-08-22||Licence- Supervisor-Builder( Li,its apply to BCA Class 2, max 2000sqm, Type 2 Constructions only)|2025-05-03||D&B Registration |2028-05-14||"
996,PROPERTYIQ,Simply Strata ,0.0,100000214,8200255,X,MITTAGONG RSL,Mittagong RSL,N,Hire Equipment,PO Box 70  ,MITTAGONG,NSW,2575,248726700,,248721054,info@mittagongrsl.com.au,,69001069674,R,,30/08/18 May not be a Service Provider :,,,
996,PROPERTYIQ,Simply Strata ,85761.0,100000221,8200264,Y,SYNERGY WASHROOMS PTY LTD,Synergy Washrooms Pty Ltd,N,Cleaning Products ,PO Box 161  ,Villawood,,,1800633779,,1800888768,accounts@synergywashrooms.com.au,,65002983271,U,,10/4/24 PL Letter emailed Carla.Villanueva@strataplus.com.au,,2/05/2024,Description|Status|Comments|Workers Compensation|2025-01-31||Public Liability / Product Liability|2025-03-10|$20M|
996,PROPERTYIQ,Simply Strata ,7856.0,100000222,8200265,Z,APEX LOCKSMITH,Apex Locksmith,N,Locksmith,203 Victoria Rd  ,MARRICKVILLE,NSW,2204,95694807,,95640071,info@apexlocksmiths.com.au,,59019656581,U,,New ConID: 155684,,12/01/2023,Description|Status|Comments|Public Liability||$20m|Security Service - Master Licence|||House Hold Equipment Repair Services|||
996,PROPERTYIQ,Simply Strata ,95634.0,100000223,8200266,Z,TURNBULL BOWLES LAWYERS,Turnbull Bowles Lawyers,N,legal,Suite 1201 370 Pitt St  ,Sydney,NSW,2000,02 9191 4141,,02 9191 4140,aleks@turnbullbowles.com.au,,79146393099,R,,19/8/20 not registered & ABN cancelled,,29/04/2024,Description|Status|Comments|Legal Professional Indemnity|||
996,PROPERTYIQ,Simply Strata ,116392.0,100000224,,Z,HIGH DESIGN ALUMINIUM,Uros,N,,3/75 Kirkham Rd  ,BOWRAL,NSW,2576,4861 6403,0497 546 649 Uros,4861 7063,admin@hdaluminium.com.au,,11145875172,R,,22/6/22 called updated email sent rego,,29/04/2024,
996,PROPERTYIQ,Simply Strata ,0.0,100000225,8200268,X,B BILINSKY & Co,Bohden Bilinsky,N,Legal ,PO Box 453  ,BOWRAL,NSW,2576,02 4862 1166,,,bilinski@bblawyer.com.au,,,U,,27/08/18 Not monitored by Trades Monitor :,,,
996,PROPERTYIQ,Simply Strata ,0.0,100000228,8200271,X,TRUE BLUE CHEMICALS,True Blue Chemicals,N,Cleaning Products ,3/110 Lysaght St PO Box 321 PO Box 321,CARINBAH,NSW,1495,1800 635 746,,42741586,jenelleb@truebluechemicals.com.au,,17008651009,R,,31/08/18 May not be a Service Provider :,,,
996,PROPERTYIQ,Simply Strata ,25597.0,100000230,8200273,Z,MATTHEW AIKEN LAWN & GARDEN CARE,Matthew Aiken Lawn & Garden,N,Lawns & Gardens,PO Box 434  ,Mittagong,NSW,2575,248713210,419425489,248711973,malagc@bigpond.com,,26783192878,U,,23/09/20 Expired PL :,,23/09/2020,Description|Status|Comments|Public Liability - Lawn Mowing Gardening|2015-05-28|$10M|
996,PROPERTYIQ,Simply Strata ,0.0,100000231,8200274,Z,GREENSTREAM ELECTRICAL SOLUTIO,Greenstream Electrical Solutio,N,Electrical,Braefeild Bellmore falls Rd Bellmore falls Rd,Robertson 2577,,2577,,,,,,92978517240,U,,30/08/18 Insufficient Information :,,,
996,PROPERTYIQ,Simply Strata ,61390.0,100000232,8200275,N,RELIABLE ROOFING SERVICE,Reliable Roofing Service,N,Roofing,3 Railway St  ,Moss Vale,NSW,2577,4869 5340,,4869 5342,sales@reliableroofing.com.au,,25099057299,R,,14/07/21 Expired PL :,,2/03/2022,"Description|Status|Comments|Licence - Company - Roof Plumber, Roof Tiler |2021-08-25||Licence - Supervisor - Roof Plumber, Roof Tiler  |||Roofing Services|2021-12-31||Public Liability|2021-07-12|$20M|"
996,PROPERTYIQ,Simply Strata ,27849.0,100000233,8200276,Z,ATLAS LOCKSMITHS PTY LIMITED,Atlas Locksmiths Pty Limited,N,Locksmiths,P.O. Box 3032  ,NARELLAN,NSW,2567,4647 2555,,,accounts@atlaslocksmiths.com,,40116889948,R,,,,7/02/2024,Description|Status|Comments|Public Liability|2024-07-28|$20M|Security Service - Master Licence|2025-02-24||Workers Compensation|2025-01-31||
996,PROPERTYIQ,Simply Strata ,0.0,100000235,8200278,Z,SHEAD AUSTRALIA P L,Shead Australia P L,N,Gardener,6 Yenda Avenue  ,Bulli,NSW,2516,42672409,417276936,42672409,robynshead@bigpond.com,,56082103151,R,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,42802.0,100000237,8200280,A,CHUBB FIRE & SECURITY PTY LTD,Chubb Fire & Security Pty Ltd,N,Security,GPO Box 1605  ,Sydney,NSW,2001,1800 107 644 Pays,,,ar.cfs.aus@chubb-sharedservices.com,,47000067541,R,,26/9/2016 SWMS Held. See in scanned section  General Insurance ,,3/07/2024,Description|Status|Comments|Licence - Company - Electrician; Water Plumber Restricted to Fire Protection Systems|2025-11-19||Workers Compensation|2024-06-30||Licence - Supervisor -Water Plumber |2025-07-29||Licence - Supervisor - Electrician |2028-08-19||Public Liability / Product Liability|2024-12-30|$20M|OHS Trades Monitor accredited|2014-12-22||Fire Accreditation NSW|2024-07-31||Fire Accreditat
996,PROPERTYIQ,Simply Strata ,0.0,100000238,8200281,Z,MICLAN TREES & GARDENS,Miclan Trees & Gardens,N,GARDENS,Po Box 313  ,BOWRAL,NSW,2576,,,,,,99201984968,R,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,31336.0,100000239,8200282,Z,INTEGRA WATER TREATMENT,Integra Water Treatment,N,Water Treatment,Unit B 195 Port Hacking Road  ,MIRANDA,NSW,2228,029574 0000,0414 655 015,029574 0011,,,,U,,22/08/18 NEW-RECORD :,,26/09/2018,
996,PROPERTYIQ,Simply Strata ,92488.0,100000241,8200284,Y,STS PLUMBING,Sts Plumbing,N,PLUMBER,83 Holterman Street  ,CROWS,,,,,,,,70143701348,R,,,,14/11/2023,Description|Status|Comments|Licence - Company - |2027-07-14||Licence - Supervisor - Discon/Recon Fixed Elect Equip; Drainer; Gas Fitter; LP Gas Fitter; Plumber & roof Plumber|2027-07-14||Workers Compensation|2024-08-31||Public Liability|2024-09-30|$20M|
996,PROPERTYIQ,Simply Strata ,186880.0,100000244,8200288,Z,MIDSON FENCING PTY LTD,Midson Fencing Pty Ltd,N,Fencing,1 Kabu Court  ,GLENMORE PARK,NSW,2745,,0403 262 012,,Midson.fencing@bigpond.com,,,U,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,102477.0,100000246,8200292,Y,AQUAFIX PLUMBING,Luke,N,PLUMBER,PO Box 1168  ,Moss Vale,NSW,2577,0428 836 479,0428 836 479,,info@aquafix.com.au,,52148862631,R,,,,13/05/2024,Description|Status|Comments|Public Liability / Product Liability|2025-05-01|$20M|Workers Compensation|2025-05-31||Licence - Company - Plumber And Roof Plumber ; Gasfitter; Drainer ; LP Gasfitter |2027-04-23||Licence - Supervisor - Plumber And Roof Plumber ; LP Gasfitter ; Gasfitter ; Drainer |2027-11-27||
996,PROPERTYIQ,Simply Strata ,0.0,100000247,8200293,D,MARK WALTERS MAINTENANCE,Mark Walters Maintenance,N,Handyman,9 Nero St  ,Mittagong,NSW,2575,4872 1722,,,markka1@bigpond.com,,91587106772,U,,22/08/18 NEW-RECORD :,,,
996,PROPERTYIQ,Simply Strata ,31336.0,100000248,8200294,Z,ROD'S FENCING,Rod's Fencing,N,Fencing,PO Box 2567  ,Taren Point.,,2229,0422 752 422,0422 752 422,,rodneyhickey@optusnet.com.au,,,R,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,0.0,100000249,8200296,Z,HI QUALITY CONCRETE,M GATT Hi Quality Concrete,N,Contractor,11A Wynyard Ave  ,ROSSMORE,NSW,2557,9606 5982,0416 213 627,9606 2773,hqconcrete@bigpond.com,,43772134176,U,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,0.0,100000252,8200300,X,FINSURA,Finsura,N,Insurance Company,PO Box 6865  ,NORWEST ,NSW,2153,298992999,,296803023,info@finsura.com.au,,58003334763,R,,30/08/18 Not monitored by Trades Monitor :,,,
996,PROPERTYIQ,Simply Strata ,0.0,100000254,8200302,Z,RICK MURCHIE ELECTRICAL,Rick Murchie Electrical,N,Electrical,PO Box 222  ,MOSS VALE,NSW,2577,024868 1526,,024869 1977,rickmurhieelectrical@gmail.com,,41078444416,U,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,186880.0,100000255,8200303,Z,YATES BEAGGI LAWYERS,Yates Beaggi Lawyers,N,legal,Level 10 31 Market Street  ,SYDNEY,NSW,2000,,,,farbod@yatesbeaggi.com.au,,,U,,22/08/18 NEW-RECORD :,,30/08/2018,
996,PROPERTYIQ,Simply Strata ,0.0,100000256,8200304,X,OXLEY LANDSCAPES,Oxley Landscapes,N,LANDSCAPES & FENCING,PO Box 76  ,BOWRAL,NSW,2576,,0438 421 904,,,,31928428952,R,,30/08/18 Owner Not Monitored:,,,
996,PROPERTYIQ,Simply Strata ,4363.0,100000258,8200307,Y,MAILBOXES R-US PTY LTD,Mailboxes R-Us Pty Ltd,N,POSTAL,10/17 Childs Road  ,CHIPPING NORTON,NSW,2170,029755 9644,,029755 9677,sales@mailboxes-us.com.au,,45086102525,R,,,,15/05/2024,Description|Status|Comments|Workers Compensation|2025-01-31||Public Liability / Product Liability|2025-01-31|20M|
996,PROPERTYIQ,Simply Strata ,102474.0,100000259,8200309,Z,ADAPT SECURE,ADAPT SECURE,N,Security,PO Box 1055  ,SURRY HILLS,NSW,2010,02 9690 2327,,02 9690 2328,Info@adaptsecure.com,,68237652046,R,,22/08/18 NEW-RECORD :,,25/08/2023,
996,PROPERTYIQ,Simply Strata ,0.0,100000260,8200312,Z,JEFF PRICE AIR PTY LTD,Jeff Price Air Pty Ltd,N,AIR CON TEC,PO Box 373  ,MITTAGONG,NSW,2575,,,,,,16126081570,R,,22/08/18 NEW-RECORD :,,27/08/2018,
996,PROPERTYIQ,Simply Strata ,0.0,100000262,8200314,D,LIFESTYLE DRAFTING & DESIGN,Lifestyle Drafting & Design,N,Consultant,c/-11 Chapman St  ,Tahmoor,NSW,2573,,425359487,,design@urbansimplicity.com.au,,70349847731,U,,22/08/18 NEW-RECORD :,,,
996,PROPERTYIQ,Simply Strata ,112154.0,100000265,8200317,Z,SOUTHERN HIGHLANDS PLUMBING,Southern Highlands Plumbing,N,Plumbing,Att: John Kelly PO Box 2453 PO Box 2453,BOWRAL,NSW,2576,,0417 478 571,,shplumbing62@gmail.com,,85165621959,R,,22/08/18 NEW-RECORD :,,24/10/2022,
